"store" "date" "y" "x"
1472 2006-12-13 35 0.5
1472 2006-12-14 17 0.5
1472 2006-12-15 21 0.5
1472 2006-12-16 28 0.5
1472 2006-12-17 74 0.5
1472 2006-12-18 30 0.5
1472 2006-12-19 33 0.5
1472 2006-12-20 25 0.5
1472 2006-12-21 98 0.5
1472 2006-12-22 90 0.5
1472 2006-12-23 107 0.5
1472 2006-12-25 0 0.5
1472 2006-12-26 21 0.5
1472 2006-12-27 83 0.5
1472 2006-12-28 26 0.5
1472 2006-12-29 67 0.5
1472 2006-12-30 92 0.5
1472 2006-12-31 54 0.5
1472 2007-01-01 29 0.5
1472 2007-01-02 44 0.5
1472 2007-01-03 61 0.5
1472 2007-01-04 63 0.5
1472 2007-01-05 52 0.5
1472 2007-01-06 77 0.5
1472 2007-01-07 121 0.5
1472 2007-01-08 41 0.5
1472 2007-01-09 24 0.5
1472 2007-01-10 24 0.5
1472 2007-01-11 47 0.5
1472 2007-01-12 50 0.5
1472 2007-01-13 33 0.59
1472 2007-01-14 32 0.59
1472 2007-01-15 5 0.59
1472 2007-01-16 21 0.59
1472 2007-01-17 4 0.59
1472 2007-01-18 8 0.59
1472 2007-01-19 25 0.59
1472 2007-01-20 24 0.59
1472 2007-01-21 16 0.59
1472 2007-01-22 16 0.59
1472 2007-01-23 16 0.59
1472 2007-01-24 10 0.59
1472 2007-01-25 137 0.59
1472 2007-01-26 224 0.59
1472 2007-01-27 212 0.59
1472 2007-01-28 21 0.59
1472 2007-01-29 6 0.59
1472 2007-01-30 11 0.59
1472 2007-01-31 16 0.59
1472 2007-02-01 13 0.59
1472 2007-02-02 12 0.59
1472 2007-02-03 31 0.59
1472 2007-02-04 21 0.59
1472 2007-02-05 6 0.59
1472 2007-02-06 1 0.59
1472 2007-02-07 7 0.59
1472 2007-02-08 7 0.59
1472 2007-02-09 10 0.59
1472 2007-02-10 21 0.59
1472 2007-02-11 39 0.59
1472 2007-02-12 13 0.59
1472 2007-02-13 25 0.59
1472 2007-02-14 5 0.59
1472 2007-02-15 14 0.59
1472 2007-02-16 37 0.5
1472 2007-02-17 103 0.5
1472 2007-02-18 98 0.5
1472 2007-02-19 52 0.5
1472 2007-02-20 50 0.5
1472 2007-02-21 24 0.5
1472 2007-02-22 52 0.5
1472 2007-02-23 70 0.5
1472 2007-02-24 139 0.5
1472 2007-02-25 41 0.5
1472 2007-02-26 33 0.5
1472 2007-02-27 50 0.5
1472 2007-02-28 38 0.5
1472 2007-03-01 27 0.5
1472 2007-03-02 57 0.5
1472 2007-03-03 85 0.5
1472 2007-03-04 130 0.5
1472 2007-03-05 50 0.5
1472 2007-03-06 29 0.5
1472 2007-03-07 32 0.5
1472 2007-03-08 41 0.5
1472 2007-03-09 45 0.5
1472 2007-03-10 62 0.5
1472 2007-03-11 106 0.5
1472 2007-03-12 46 0.5
1472 2007-03-13 32 0.5
1472 2007-03-14 65 0.4
1472 2007-03-15 105 0.4
1472 2007-03-16 117 0.4
1472 2007-03-17 126 0.4
1472 2007-03-18 111 0.4
1472 2007-03-19 41 0.4
1472 2007-03-20 30 0.4
1472 2007-03-21 10 0.5
1472 2007-03-22 22 0.5
1472 2007-03-23 4 0.5
1472 2007-03-24 41 0.5
1472 2007-03-25 26 0.5
1472 2007-03-26 15 0.5
1472 2007-03-27 23 0.5
1472 2007-03-28 11 0.5
1472 2007-03-29 12 0.5
1472 2007-03-30 19 0.5
1472 2007-03-31 27 0.5
1472 2007-04-01 46 0.5
1472 2007-04-02 12 0.5
1472 2007-04-03 18 0.5
1472 2007-04-04 17 0.5
1472 2007-04-05 28 0.5
1472 2007-04-06 36 0.5
1472 2007-04-07 113 0.5
1472 2007-04-08 14 0.5
1472 2007-04-09 5 0.5
1472 2007-04-10 13 0.5
1472 2007-04-11 62 0.38
1472 2007-04-12 60 0.38
1472 2007-04-13 131 0.38
1472 2007-04-14 193 0.38
1472 2007-04-15 92 0.38
1472 2007-04-16 78 0.38
1472 2007-04-17 53 0.38
1472 2007-04-18 17 0.59
1472 2007-04-19 11 0.59
1472 2007-04-20 6 0.59
1472 2007-04-21 16 0.59
1472 2007-04-22 42 0.59
1472 2007-04-23 6 0.59
1472 2007-04-24 15 0.59
1472 2007-04-25 18 0.59
1472 2007-04-26 6 0.59
1472 2007-04-27 15 0.59
1472 2007-04-28 10 0.59
1472 2007-04-29 37 0.59
1472 2007-04-30 18 0.59
1472 2007-05-01 14 0.59
1472 2007-05-02 50 0.44
1472 2007-05-03 34 0.44
1472 2007-05-04 67 0.44
1472 2007-05-05 84 0.44
1472 2007-05-06 131 0.44
1472 2007-05-07 47 0.44
1472 2007-05-08 41 0.44
1472 2007-05-09 4 0.59
1472 2007-05-10 13 0.59
1472 2007-05-11 28 0.59
1472 2007-05-12 12 0.59
1472 2007-05-13 15 0.59
1472 2007-05-14 8 0.59
1472 2007-05-15 6 0.59
1472 2007-05-16 2 0.59
1472 2007-05-17 6 0.59
1472 2007-05-18 27 0.59
1472 2007-05-19 12 0.5
1472 2007-05-20 99 0.5
1472 2007-05-21 44 0.5
1472 2007-05-22 40 0.5
1472 2007-05-23 54 0.5
1472 2007-05-24 35 0.5
1472 2007-05-25 32 0.5
1472 2007-05-26 63 0.5
1472 2007-05-27 61 0.5
1472 2007-05-28 60 0.5
1472 2007-05-29 45 0.5
1472 2007-05-30 34 0.5
1472 2007-06-01 44 0.5
1472 2007-06-02 79 0.5
1472 2007-06-03 126 0.5
1472 2007-06-04 44 0.5
1472 2007-06-05 47 0.5
1472 2007-06-08 44 0.5
1472 2007-06-09 84 0.5
1472 2007-06-10 100 0.5
1472 2007-06-11 88 0.5
1472 2007-06-12 37 0.5
1472 2007-06-13 26 0.5
1472 2007-06-14 23 0.5
1472 2007-06-15 28 0.5
1472 2007-06-16 81 0.5
1472 2007-06-17 37 0.5
1472 2007-06-18 43 0.5
1472 2007-06-19 43 0.5
1472 2007-06-20 19 0.5
1472 2007-06-21 21 0.5
1472 2007-06-22 24 0.5
1472 2007-06-23 40 0.5
1472 2007-06-24 29 0.5
1472 2007-06-25 23 0.5
1472 2007-06-26 11 0.5
1472 2007-06-27 25 0.5
1472 2007-06-28 20 0.5
1472 2007-06-29 27 0.5
1472 2007-06-30 56 0.59
1472 2007-07-01 13 0.59
1472 2007-07-02 14 0.59
1472 2007-07-03 11 0.64
1472 2007-07-04 50 0.39
1472 2007-07-05 42 0.39
1472 2007-07-06 51 0.39
1472 2007-07-07 144 0.39
1472 2007-07-08 114 0.39
1472 2007-07-09 81 0.39
1472 2007-07-10 30 0.39
1472 2007-07-11 5 0.64
1472 2007-07-12 7 0.64
1472 2007-07-13 7 0.64
1472 2007-07-14 18 0.64
1472 2007-07-15 25 0.64
1472 2007-07-16 14 0.64
1472 2007-07-17 8 0.64
1472 2007-07-18 16 0.64
1472 2007-07-19 15 0.64
1472 2007-07-20 7 0.64
1472 2007-07-21 18 0.64
1472 2007-07-22 21 0.64
1472 2007-07-23 18 0.64
1472 2007-07-24 15 0.64
1472 2007-07-25 16 0.64
1472 2007-07-26 10 0.64
1472 2007-07-27 19 0.64
1472 2007-07-28 14 0.64
1472 2007-07-29 14 0.64
1472 2007-07-30 21 0.64
1472 2007-07-31 9 0.64
1472 2007-08-01 2 0.64
1472 2007-08-02 17 0.64
1472 2007-08-03 8 0.64
1472 2007-08-04 5 0.64
1472 2007-08-05 35 0.64
1472 2007-08-06 17 0.64
1472 2007-08-07 9 0.64
1472 2007-08-08 4 0.64
1472 2007-08-09 8 0.64
1472 2007-08-10 7 0.64
1472 2007-08-11 6 0.64
1472 2007-08-12 24 0.64
1472 2007-08-13 14 0.64
1472 2007-08-14 9 0.64
1472 2007-08-15 6 0.64
1472 2007-08-16 8 0.64
1472 2007-08-17 13 0.64
1472 2007-08-18 0 0.64
1472 2007-08-19 31 0.64
1472 2007-08-20 6 0.64
1472 2007-08-21 8 0.64
1472 2007-08-22 0 0.64
1472 2007-08-23 5 0.64
1472 2007-08-24 29 0.64
1472 2007-08-27 17 0.64
1472 2007-08-28 9 0.64
1472 2007-08-29 15 0.64
1472 2007-08-30 13 0.64
1472 2007-08-31 3 0.64
1472 2007-09-01 16 0.64
1472 2007-09-02 26 0.64
1472 2007-09-03 15 0.64
1472 2007-09-04 10 0.64
1472 2007-09-05 60 0.44
1472 2007-09-06 203 0.33
1472 2007-09-07 221 0.33
1472 2007-09-08 175 0.33
1472 2007-09-09 105 0.44
1472 2007-09-10 51 0.44
1472 2007-09-11 29 0.44
1472 2007-09-12 21 0.44
1472 2007-09-13 31 0.44
1472 2007-09-14 54 0.44
1472 2007-09-15 64 0.44
1472 2007-09-16 112 0.44
1472 2007-09-17 15 0.44
1472 2007-09-18 46 0.44
1472 2007-09-19 13 0.44
1472 2007-09-20 9 0.44
1472 2007-09-21 14 0.44
1472 2007-09-22 26 0.44
1472 2007-09-23 24 0.44
1472 2007-09-24 0 0.44
1472 2007-09-25 11 0.44
1472 2007-09-26 7 0.44
1472 2007-09-27 5 0.44
1472 2007-09-28 11 0.44
1472 2007-09-29 21 0.44
1472 2007-09-30 40 0.44
1473 2005-10-03 0 0.65
1473 2005-10-04 2 0.65
1473 2005-10-05 0 0.65
1473 2005-10-06 0 0.65
1473 2005-10-07 0 0.65
1473 2005-10-08 1 0.65
1473 2005-10-09 0 0.65
1473 2005-10-10 2 0.65
1473 2005-10-11 6 0.65
1473 2005-10-12 2 0.65
1473 2005-10-13 0 0.65
1473 2005-10-14 0 0.65
1473 2005-10-15 2 0.65
1473 2005-10-16 5 0.65
1473 2005-10-17 2 0.65
1473 2005-10-18 0 0.65
1473 2005-10-19 0 0.65
1473 2005-10-20 2 0.65
1473 2005-10-21 0 0.65
1473 2005-10-22 2 0.65
1473 2005-10-23 0 0.65
1473 2005-10-24 7 0.65
1473 2005-10-25 16 0.4
1473 2005-10-26 21 0.4
1473 2005-10-27 24 0.4
1473 2005-10-28 8 0.4
1473 2005-10-29 16 0.4
1473 2005-10-30 31 0.4
1473 2005-10-31 16 0.4
1473 2005-11-01 0 0.65
1473 2005-11-02 0 0.65
1473 2005-11-03 0 0.65
1473 2005-11-04 0 0.65
1473 2005-11-05 4 0.65
1473 2005-11-06 7 0.65
1473 2005-11-07 1 0.65
1473 2005-11-08 6 0.65
1473 2005-11-09 2 0.65
1473 2005-11-10 0 0.65
1473 2005-11-11 1 0.65
1473 2005-11-12 6 0.65
1473 2005-11-13 0 0.65
1473 2005-11-14 0 0.65
1473 2005-11-15 0 0.65
1473 2005-11-16 0 0.65
1473 2005-11-17 2 0.65
1473 2005-11-18 5 0.65
1473 2005-11-19 2 0.65
1473 2005-11-20 4 0.65
1473 2005-11-21 2 0.65
1473 2005-11-22 8 0.65
1473 2005-11-23 7 0.65
1473 2005-11-24 0 0.65
1473 2005-11-25 2 0.65
1473 2005-11-26 1 0.65
1473 2005-11-27 3 0.65
1473 2005-11-28 0 0.65
1473 2005-11-29 2 0.65
1473 2005-11-30 0 0.65
1473 2005-12-01 5 0.65
1473 2005-12-02 4 0.65
1473 2005-12-03 2 0.65
1473 2005-12-04 2 0.65
1473 2005-12-05 0 0.65
1473 2005-12-06 0 0.65
1473 2005-12-07 0 0.65
1473 2005-12-08 0 0.65
1473 2005-12-09 2 0.65
1473 2005-12-10 0 0.65
1473 2005-12-11 0 0.65
1473 2005-12-12 0 0.65
1473 2005-12-13 33 0.4
1473 2005-12-14 12 0.4
1473 2005-12-15 4 0.4
1473 2005-12-16 10 0.4
1473 2005-12-17 9 0.4
1473 2005-12-18 15 0.4
1473 2005-12-19 5 0.4
1473 2005-12-20 15 0.4
1473 2005-12-21 6 0.4
1473 2005-12-22 14 0.4
1473 2005-12-23 20 0.4
1473 2005-12-24 14 0.4
1473 2005-12-25 0 0.4
1473 2005-12-26 24 0.4
1473 2005-12-27 2 0.65
1473 2005-12-28 0 0.65
1473 2005-12-29 0 0.65
1473 2005-12-30 2 0.65
1473 2005-12-31 0 0.65
1473 2006-01-01 0 0.65
1473 2006-01-02 6 0.65
1473 2006-01-03 0 0.65
1473 2006-01-04 0 0.65
1473 2006-01-05 0 0.65
1473 2006-01-06 5 0.65
1473 2006-01-07 2 0.65
1473 2006-01-08 0 0.65
1473 2006-01-09 0 0.65
1473 2006-01-10 4 0.65
1473 2006-01-11 0 0.65
1473 2006-01-12 0 0.65
1473 2006-01-13 2 0.65
1473 2006-01-14 0 0.65
1473 2006-01-15 7 0.65
1473 2006-01-16 0 0.65
1473 2006-01-17 0 0.65
1473 2006-01-18 1 0.65
1473 2006-01-19 0 0.65
1473 2006-01-20 5 0.65
1473 2006-01-21 0 0.65
1473 2006-01-22 2 0.65
1473 2006-01-23 1 0.65
1473 2006-01-24 4 0.65
1473 2006-01-25 0 0.65
1473 2006-01-26 0 0.65
1473 2006-01-27 0 0.65
1473 2006-01-28 0 0.65
1473 2006-01-29 2 0.65
1473 2006-01-30 2 0.65
1473 2006-01-31 0 0.65
1473 2006-02-01 0 0.65
1473 2006-02-02 0 0.65
1473 2006-02-03 1 0.65
1473 2006-02-04 0 0.65
1473 2006-02-05 2 0.65
1473 2006-02-07 0 0.65
1473 2006-02-08 0 0.65
1473 2006-02-09 1 0.65
1473 2006-02-10 1 0.65
1473 2006-02-11 6 0.65
1473 2006-02-12 2 0.65
1473 2006-02-13 0 0.65
1473 2006-02-14 12 0.4
1473 2006-02-15 17 0.4
1473 2006-02-16 25 0.4
1473 2006-02-17 7 0.4
1473 2006-02-18 8 0.4
1473 2006-02-19 21 0.4
1473 2006-02-20 2 0.4
1473 2006-02-21 0 0.65
1473 2006-02-22 0 0.65
1473 2006-02-23 0 0.65
1473 2006-02-24 0 0.65
1473 2006-02-25 0 0.65
1473 2006-02-26 0 0.65
1473 2006-02-27 2 0.65
1473 2006-02-28 0 0.65
1473 2006-03-01 1 0.65
1473 2006-03-02 0 0.65
1473 2006-03-03 4 0.65
1473 2006-03-04 2 0.65
1473 2006-03-05 0 0.65
1473 2006-03-06 0 0.65
1473 2006-03-07 0 0.65
1473 2006-03-08 1 0.65
1473 2006-03-09 2 0.65
1473 2006-03-10 4 0.65
1473 2006-03-11 2 0.65
1473 2006-03-12 1 0.65
1473 2006-03-13 1 0.65
1473 2006-03-14 3 0.65
1473 2006-03-15 0 0.65
1473 2006-03-16 0 0.65
1473 2006-03-17 1 0.65
1473 2006-03-18 0 0.65
1473 2006-03-19 5 0.65
1473 2006-03-20 0 0.65
1473 2006-03-21 0 0.65
1473 2006-03-22 4 0.65
1473 2006-03-23 0 0.65
1473 2006-03-24 2 0.65
1473 2006-03-25 0 0.65
1473 2006-03-26 7 0.65
1473 2006-03-27 0 0.65
1473 2006-03-28 8 0.4
1473 2006-03-29 16 0.4
1473 2006-03-30 30 0.4
1473 2006-03-31 14 0.4
1473 2006-04-01 18 0.4
1473 2006-04-02 30 0.4
1473 2006-04-03 17 0.4
1473 2006-04-04 1 0.65
1473 2006-04-05 0 0.65
1473 2006-04-06 5 0.65
1473 2006-04-07 1 0.65
1473 2006-04-08 4 0.65
1473 2006-04-09 2 0.65
1473 2006-04-10 1 0.65
1473 2006-04-11 3 0.65
1473 2006-04-12 0 0.65
1473 2006-04-14 2 0.65
1473 2006-04-15 2 0.65
1473 2006-04-16 5 0.65
1473 2006-04-17 0 0.65
1473 2006-04-18 0 0.65
1473 2006-04-19 2 0.65
1473 2006-04-20 0 0.65
1473 2006-04-21 1 0.65
1473 2006-04-22 2 0.65
1473 2006-04-23 5 0.65
1473 2006-04-24 0 0.65
1473 2006-04-26 15 0.4
1473 2006-04-27 12 0.4
1473 2006-04-28 27 0.4
1473 2006-04-29 9 0.4
1473 2006-04-30 30 0.4
1473 2006-05-01 14 0.4
1473 2006-05-02 0 0.65
1473 2006-05-03 0 0.65
1473 2006-05-04 0 0.65
1473 2006-05-05 0 0.65
1473 2006-05-06 1 0.65
1473 2006-05-07 2 0.65
1473 2006-05-08 0 0.65
1473 2006-05-09 0 0.65
1473 2006-05-10 2 0.65
1473 2006-05-11 0 0.65
1473 2006-05-12 0 0.65
1473 2006-05-13 2 0.65
1473 2006-05-14 2 0.65
1473 2006-05-15 0 0.65
1473 2006-05-16 13 0.4
1473 2006-05-17 25 0.4
1473 2006-05-18 10 0.4
1473 2006-05-19 10 0.4
1473 2006-05-20 13 0.4
1473 2006-05-21 23 0.4
1473 2006-05-22 9 0.4
1473 2006-05-23 5 0.65
1473 2006-05-24 0 0.65
1473 2006-05-25 2 0.65
1473 2006-05-26 2 0.65
1473 2006-05-27 5 0.65
1473 2006-05-28 3 0.65
1473 2006-05-29 0 0.65
1473 2006-05-30 5 0.65
1473 2006-05-31 0 0.65
1473 2006-06-01 2 0.65
1473 2006-06-02 3 0.65
1473 2006-06-03 0 0.65
1473 2006-06-04 0 0.65
1473 2006-06-05 4 0.65
1473 2006-06-06 0 0.65
1473 2006-06-07 5 0.65
1473 2006-06-08 2 0.65
1473 2006-06-09 0 0.65
1473 2006-06-10 4 0.65
1473 2006-06-11 3 0.65
1473 2006-06-12 0 0.65
1473 2006-06-13 14 0.44
1473 2006-06-14 13 0.44
1473 2006-06-15 10 0.44
1473 2006-06-16 10 0.44
1473 2006-06-17 26 0.44
1473 2006-06-18 21 0.44
1473 2006-06-19 6 0.44
1473 2006-06-20 0 0.65
1473 2006-06-21 3 0.65
1473 2006-06-22 2 0.65
1473 2006-06-23 2 0.65
1473 2006-06-24 0 0.65
1473 2006-06-25 1 0.65
1473 2006-06-26 6 0.65
1473 2006-06-27 0 0.65
1473 2006-06-28 3 0.65
1473 2006-06-29 0 0.65
1473 2006-06-30 0 0.65
1473 2006-07-01 2 0.65
1473 2006-07-02 4 0.65
1473 2006-07-03 8 0.65
1473 2006-07-04 0 0.65
1473 2006-07-05 2 0.65
1473 2006-07-06 30 0.4
1473 2006-07-07 22 0.4
1473 2006-07-08 42 0.4
1473 2006-07-09 4 0.65
1473 2006-07-10 0 0.65
1473 2006-07-11 0 0.65
1473 2006-07-12 0 0.65
1473 2006-07-13 0 0.65
1473 2006-07-14 0 0.65
1473 2006-07-15 3 0.65
1473 2006-07-16 4 0.65
1473 2006-07-17 1 0.65
1473 2006-07-18 2 0.65
1473 2006-07-19 1 0.65
1473 2006-07-20 0 0.65
1473 2006-07-21 2 0.65
1473 2006-07-22 0 0.65
1473 2006-07-23 1 0.65
1473 2006-07-24 8 0.65
1473 2006-07-25 0 0.65
1473 2006-07-26 0 0.65
1473 2006-07-27 0 0.65
1473 2006-07-28 0 0.65
1473 2006-07-29 1 0.65
1473 2006-07-30 2 0.65
1473 2006-07-31 5 0.65
1473 2006-08-01 3 0.65
1473 2006-08-02 2 0.65
1473 2006-08-03 0 0.65
1473 2006-08-04 0 0.65
1473 2006-08-05 2 0.65
1473 2006-08-06 6 0.65
1473 2006-08-07 0 0.65
1473 2006-08-08 0 0.65
1473 2006-08-09 2 0.65
1473 2006-08-10 1 0.65
1473 2006-08-11 2 0.65
1473 2006-08-12 3 0.65
1473 2006-08-14 5 0.65
1473 2006-08-15 0 0.65
1473 2006-08-16 1 0.65
1473 2006-08-17 0 0.65
1473 2006-08-18 4 0.65
1473 2006-08-19 1 0.65
1473 2006-08-20 4 0.65
1473 2006-08-21 0 0.65
1473 2006-08-22 0 0.65
1473 2006-08-23 1 0.65
1473 2006-08-24 0 0.65
1473 2006-08-25 2 0.65
1473 2006-08-26 4 0.65
1473 2006-08-27 2 0.65
1473 2006-08-28 11 0.65
1473 2006-08-29 2 0.65
1473 2006-08-30 0 0.65
1473 2006-08-31 2 0.65
1473 2006-09-01 1 0.65
1473 2006-09-02 3 0.65
1473 2006-09-03 7 0.65
1473 2006-09-04 4 0.65
1473 2006-09-05 0 0.65
1473 2006-09-06 2 0.65
1473 2006-09-07 2 0.65
1473 2006-09-08 0 0.65
1473 2006-09-09 0 0.65
1473 2006-09-10 0 0.65
1473 2006-09-11 1 0.65
1473 2006-09-12 2 0.65
1473 2006-09-13 0 0.65
1473 2006-09-14 4 0.65
1473 2006-09-15 0 0.65
1473 2006-09-16 0 0.65
1473 2006-09-17 0 0.65
1473 2006-09-18 1 0.65
1473 2006-09-19 2 0.65
1473 2006-09-20 0 0.65
1473 2006-09-21 2 0.65
1473 2006-09-22 0 0.65
1473 2006-09-23 1 0.65
1473 2006-09-24 2 0.65
1473 2006-09-25 0 0.65
1473 2006-09-26 3 0.65
1473 2006-09-27 0 0.65
1473 2006-09-28 0 0.65
1473 2006-09-29 2 0.65
1473 2006-09-30 0 0.65
1473 2006-10-01 3 0.65
1473 2006-10-02 4 0.65
1473 2006-10-03 18 0.38
1473 2006-10-04 20 0.38
1473 2006-10-05 37 0.38
1473 2006-10-06 20 0.38
1473 2006-10-07 31 0.38
1473 2006-10-08 61 0.38
1473 2006-10-09 15 0.38
1473 2006-10-10 25 0.38
1473 2006-10-11 19 0.38
1473 2006-10-12 7 0.38
1473 2006-10-13 14 0.38
1473 2006-10-14 27 0.38
1473 2006-10-15 15 0.38
1473 2006-10-16 24 0.38
1473 2006-10-17 4 0.65
1473 2006-10-18 2 0.65
1473 2006-10-19 0 0.65
1473 2006-10-20 2 0.65
1473 2006-10-21 2 0.65
1473 2006-10-22 6 0.65
1473 2006-10-23 4 0.65
1473 2006-10-24 0 0.65
1473 2006-10-25 0 0.65
1473 2006-10-26 0 0.65
1473 2006-10-27 0 0.65
1473 2006-10-28 1 0.65
1473 2006-10-29 2 0.65
1473 2006-10-30 3 0.65
1473 2006-10-31 0 0.65
1473 2006-11-01 6 0.65
1473 2006-11-02 2 0.65
1473 2006-11-03 3 0.65
1473 2006-11-04 2 0.65
1473 2006-11-05 3 0.65
1473 2006-11-06 6 0.65
1473 2006-11-07 2 0.65
1473 2006-11-08 0 0.65
1473 2006-11-10 1 0.65
1473 2006-11-11 0 0.65
1473 2006-11-12 2 0.65
1473 2006-11-13 8 0.65
1473 2006-11-14 2 0.65
1473 2006-11-15 4 0.65
1473 2006-11-16 0 0.65
1473 2006-11-17 0 0.65
1473 2006-11-18 2 0.65
1473 2006-11-19 0 0.65
1473 2006-11-20 5 0.65
1473 2006-11-21 23 0.65
1473 2006-11-22 1 0.65
1473 2006-11-23 0 0.65
1473 2006-11-24 0 0.65
1473 2006-11-25 0 0.65
1473 2006-11-26 0 0.65
1473 2006-11-27 3 0.65
1473 2006-11-28 14 0.4
1473 2006-11-29 19 0.4
1473 2006-11-30 15 0.4
1473 2006-12-01 17 0.4
1473 2006-12-02 29 0.4
1473 2006-12-03 52 0.4
1473 2006-12-04 27 0.4
1473 2006-12-05 0 0.65
1473 2006-12-06 0 0.65
1473 2006-12-07 1 0.65
1473 2006-12-08 5 0.65
1473 2006-12-09 0 0.65
1473 2006-12-10 2 0.65
1473 2006-12-11 6 0.65
1473 2006-12-12 0 0.65
1473 2006-12-13 0 0.65
1473 2006-12-14 2 0.65
1473 2006-12-15 0 0.65
1473 2006-12-16 2 0.65
1473 2006-12-17 2 0.65
1473 2006-12-18 4 0.65
1473 2006-12-19 0 0.65
1473 2006-12-20 0 0.65
1473 2006-12-21 1 0.65
1473 2006-12-22 0 0.65
1473 2006-12-23 14 0.65
1473 2006-12-24 6 0.65
1473 2006-12-26 0 0.65
1473 2006-12-27 7 0.65
1473 2006-12-28 0 0.65
1473 2006-12-29 1 0.65
1473 2006-12-30 0 0.65
1473 2006-12-31 1 0.65
1473 2007-01-01 4 0.65
1473 2007-01-02 2 0.65
1473 2007-01-03 6 0.65
1473 2007-01-04 3 0.65
1473 2007-01-05 2 0.65
1473 2007-01-06 6 0.65
1473 2007-01-07 10 0.65
1473 2007-01-08 1 0.65
1473 2007-01-09 0 0.65
1473 2007-01-10 4 0.65
1473 2007-01-11 2 0.65
1473 2007-01-12 3 0.65
1473 2007-01-13 7 0.65
1473 2007-01-14 6 0.65
1473 2007-01-15 0 0.65
1473 2007-01-16 0 0.65
1473 2007-01-17 0 0.65
1473 2007-01-18 4 0.65
1473 2007-01-19 2 0.65
1473 2007-01-20 5 0.65
1473 2007-01-21 0 0.65
1473 2007-01-22 4 0.65
1473 2007-01-23 1 0.65
1473 2007-01-24 8 0.65
1473 2007-01-25 82 0.33
1473 2007-01-26 52 0.33
1473 2007-01-27 72 0.33
1473 2007-01-28 8 0.65
1473 2007-01-29 3 0.65
1473 2007-01-30 0 0.65
1473 2007-01-31 2 0.65
1473 2007-02-01 2 0.65
1473 2007-02-02 0 0.65
1473 2007-02-03 4 0.65
1473 2007-02-04 6 0.65
1473 2007-02-07 0 0.65
1473 2007-02-08 5 0.65
1473 2007-02-09 4 0.65
1473 2007-02-10 3 0.65
1473 2007-02-11 7 0.65
1473 2007-02-12 6 0.65
1473 2007-02-13 3 0.65
1473 2007-02-14 2 0.65
1473 2007-02-15 0 0.65
1473 2007-02-16 0 0.65
1473 2007-02-17 1 0.65
1473 2007-02-18 3 0.65
1473 2007-02-19 0 0.65
1473 2007-02-20 5 0.65
1473 2007-02-21 0 0.65
1473 2007-02-22 1 0.65
1473 2007-02-23 0 0.65
1473 2007-02-24 3 0.65
1473 2007-02-25 0 0.65
1473 2007-02-26 1 0.65
1473 2007-02-27 1 0.65
1473 2007-02-28 6 0.65
1473 2007-03-01 2 0.65
1473 2007-03-02 0 0.65
1473 2007-03-03 2 0.65
1473 2007-03-04 4 0.65
1473 2007-03-05 8 0.65
1473 2007-03-06 0 0.65
1473 2007-03-07 0 0.65
1473 2007-03-08 0 0.65
1473 2007-03-09 0 0.65
1473 2007-03-10 3 0.65
1473 2007-03-13 13 0.4
1473 2007-03-14 20 0.4
1473 2007-03-15 24 0.4
1473 2007-03-16 23 0.4
1473 2007-03-17 7 0.4
1473 2007-03-18 28 0.4
1473 2007-03-19 21 0.4
1473 2007-03-20 6 0.65
1473 2007-03-21 0 0.65
1473 2007-03-22 0 0.65
1473 2007-03-23 7 0.65
1473 2007-03-24 10 0.65
1473 2007-03-25 6 0.65
1473 2007-03-26 5 0.65
1473 2007-03-27 0 0.65
1473 2007-03-28 0 0.65
1473 2007-03-29 0 0.65
1473 2007-03-30 4 0.65
1473 2007-03-31 0 0.65
1473 2007-04-01 0 0.65
1473 2007-04-02 4 0.65
1473 2007-04-03 1 0.65
1473 2007-04-04 0 0.65
1473 2007-04-05 4 0.65
1473 2007-04-06 6 0.65
1473 2007-04-07 7 0.65
1473 2007-04-08 3 0.65
1473 2007-04-09 0 0.65
1473 2007-04-10 24 0.38
1473 2007-04-11 10 0.38
1473 2007-04-12 37 0.38
1473 2007-04-13 37 0.38
1473 2007-04-14 24 0.38
1473 2007-04-15 19 0.38
1473 2007-04-16 14 0.38
1473 2007-04-17 4 0.65
1473 2007-04-18 5 0.65
1473 2007-04-19 0 0.65
1473 2007-04-20 0 0.65
1473 2007-04-21 13 0.65
1473 2007-04-22 6 0.65
1473 2007-04-23 2 0.65
1473 2007-04-24 0 0.65
1473 2007-04-25 0 0.65
1473 2007-04-26 0 0.65
1473 2007-04-27 0 0.65
1473 2007-04-28 2 0.65
1473 2007-04-29 2 0.65
1473 2007-04-30 4 0.65
1473 2007-05-01 23 0.44
1473 2007-05-02 13 0.44
1473 2007-05-03 8 0.44
1473 2007-05-04 11 0.44
1473 2007-05-05 16 0.44
1473 2007-05-06 26 0.44
1473 2007-05-07 12 0.44
1473 2007-05-08 0 0.65
1473 2007-05-09 0 0.65
1473 2007-05-10 0 0.65
1473 2007-05-11 0 0.65
1473 2007-05-12 0 0.65
1473 2007-05-13 0 0.65
1473 2007-05-14 9 0.65
1473 2007-05-15 1 0.65
1473 2007-05-16 2 0.65
1473 2007-05-17 0 0.65
1473 2007-05-18 1 0.65
1473 2007-05-19 0 0.65
1473 2007-05-20 4 0.65
1473 2007-05-21 3 0.65
1473 2007-05-22 1 0.65
1473 2007-05-23 0 0.65
